run	bcerg31_coverage	ba31_hits	lef31_hit	model_fit	model_99pi	exceeds_99pi	gray_zone
P00387	0.00540115879407	0	0	0.928148699567314	332.292847057371	FALSE	TRUE
P00388	0.472650495925	81	0	81.2214489276409	412.586148805023	FALSE	FALSE
P00389	0.0266129824217	6	0	4.57324177423333	335.937940136657	FALSE	TRUE
P00390	1.14052833153	423	0	195.991254486255	527.355961693219	FALSE	FALSE
P00391	0.190710006874	112	0	32.7720868101332	364.136785415165	FALSE	FALSE
P00392	2.0068742021	48	0	344.866305897054	676.231031653988	FALSE	FALSE
P00393	0.00147304330747	0	0	0.253131463517733	331.617829821138	FALSE	TRUE
P00394	0.533732691741	238	0	91.7179669481036	423.08266724368	FALSE	FALSE
P00395	1.08357065698	220	0	186.203504564516	517.56821090968	FALSE	FALSE
P00396	0.493567710891	147	0	84.81591570958	416.180615724455	FALSE	FALSE
P00397	0.0794461357164	179	0	13.6522235990882	345.016921999632	FALSE	TRUE
P00398	0.0834724540902	1	0	14.344116266045	345.708814671051	FALSE	TRUE
P00399	0.00206226063046	2	0	0.354384048925171	331.719082406559	FALSE	TRUE
P00400	0.156633605028	26	0	26.9163122874469	358.281010811957	FALSE	FALSE
P00401	0.0373170971227	4	0	6.41266374247101	337.77736210955	FALSE	TRUE
P00402	0.0691348325641	13	0	11.8803033544623	343.245001744583	FALSE	TRUE
P00403	0.0306393007954	3	0	5.26513444117298	336.629832805165	FALSE	TRUE
P00404	0.555533732692	1299	0	95.4643126082423	426.82901306537	TRUE	FALSE
P00405	17.350780713	840	0	2981.60175792822	3312.96850431598	FALSE	FALSE
P00406	0.100363350683	64	0	17.2466903811304	348.611388807261	FALSE	FALSE
P00408	0.259157419228	165	0	44.5342621482963	375.898960962808	FALSE	FALSE
P00409	0.0261219679859	18	0	4.48886461973143	335.853562981979	FALSE	TRUE
P00410	0.0224884611608	10	0	3.86447367638643	335.229172037432	FALSE	TRUE
P00411	0.00343710105077	0	0	0.590640081542524	331.955338439228	FALSE	TRUE
P00412	0.0566630658941	3	0	9.73712362999716	341.101822009445	FALSE	TRUE
P00413	0.0252381420014	0	0	4.3369857416177	335.701684103556	FALSE	TRUE
P00414	0.055386428361	6	0	9.51774302828878	340.882441406763	FALSE	TRUE
P00415	0.448492585682	401	0	77.0700929258655	408.434792651862	FALSE	FALSE
P00416	0.0127663753314	3	0	2.19380601715254	333.558504375866	FALSE	TRUE
P00417	0.0233722871452	25	0	4.01635255448297	335.381050915804	FALSE	TRUE
P00419	0.0280860257292	3	0	4.82637323775622	336.191071600728	FALSE	TRUE
P00420	0.308160659923	12	0	52.9551021679573	384.319801171594	FALSE	FALSE
P00421	0.00775802808603	0	0	1.33315904119706	332.697857399212	FALSE	TRUE
P00422	0.0478248060493	4	0	8.21833484889419	339.583033222059	FALSE	TRUE
P00423	1.57969164293	534	0	271.458181476275	602.822896810229	FALSE	FALSE
P00424	0.00775802808603	0	0	1.33315904119706	332.697857399212	FALSE	TRUE
P00425	0.343415496416	118	0	59.0133818616337	390.378081021544	FALSE	FALSE
P00426	0.938426789748	370	0	161.261617692118	492.626322040738	FALSE	FALSE
P00427	3.12059314544	208	0	536.250567748309	867.615332354087	FALSE	FALSE
P00428	0.166552096632	317	0	28.6207308085297	359.985429354847	FALSE	FALSE
P00429	0.291957183541	151	0	50.1706560692914	381.535355006776	FALSE	FALSE
P00430	14.1177452617	591	0	2426.02882178836	2757.39487605152	FALSE	FALSE
P00431	0.147402533634	165	0	25.3300217826462	356.694720288063	FALSE	FALSE
P00432	0.0825886281057	17	0	14.1922373879313	345.556935791939	FALSE	TRUE
P00433	0.008936462732	3	0	1.53566421201022	332.900362570159	FALSE	TRUE
P00434	0.0289698517136	3	0	4.97825211585277	336.342950479167	FALSE	TRUE
P00435	0.0299518805853	10	0	5.14700642487376	336.511704788582	FALSE	TRUE
P00436	0.00294608661495	3	0	0.506262927037185	331.870961284701	FALSE	TRUE
P00437	0.0263183737602	114	0	4.52261548152875	335.887313843846	FALSE	TRUE
P00438	0.0455661396445	6	0	7.83019993816482	339.194898309895	FALSE	TRUE
P00439	0.000491014435824	0	0	0.0843771545060257	331.449075512113	FALSE	TRUE
P00440	0.0399685750761	3	0	6.86830037679503	338.232998745268	FALSE	TRUE
P00441	0.0128645782186	5	0	2.2106814480598	333.575379806791	FALSE	TRUE
P00442	0.0688402239026	82	0	11.8296770617577	343.194375451602	FALSE	TRUE
P00443	0.340174801139	1	0	58.4564926417974	389.821191786637	FALSE	FALSE
P00444	0.045860748306	7	0	7.8808262308694	339.245524602783	FALSE	TRUE
P00445	0.0156142590592	3	0	2.68319351329107	334.047891872555	FALSE	TRUE
P00446	0.0944711774526	11	0	16.2341645269701	347.598862945291	FALSE	TRUE
P00447	0.0223902582736	3	0	3.84759824547917	335.212296606495	FALSE	TRUE
P00448	0.0552882254738	2	0	9.50086759738152	340.865565975782	FALSE	TRUE
P00449	0.00147304330747	1	0	0.253131463517733	331.617829821138	FALSE	TRUE
P00450	0.20161052735	927	0	34.6452596402885	366.009958274413	TRUE	FALSE
P00451	0.00324069527644	0	0	0.556889219740045	331.921587577417	FALSE	TRUE
P00452	0.000883825984484	0	0	0.151878878110984	331.516577235722	FALSE	TRUE
P00453	0.211921830502	3	0	36.4171798848628	367.781878547996	FALSE	FALSE
P00454	0.0171855052539	18	0	2.95320040772121	334.317898767336	FALSE	TRUE
P00455	0.0308357065698	6	0	5.29888530298749	336.663583667061	FALSE	TRUE
P00456	0.00608857900422	1	0	1.04627671587513	332.410975073733	FALSE	TRUE
P00457	0.0158106648335	19	0	2.71694437508839	334.081642734394	FALSE	TRUE
P00458	0.0293626632623	3	0	5.0457538394646	336.410452202935	FALSE	TRUE
P00459	0.016694490818	0	0	2.86882325320212	334.233521612703	FALSE	TRUE
P00460	0.0103113031523	9	0	1.77192024462585	333.136618602954	FALSE	TRUE
P00461	0.0882843955612	4	0	15.1710123801911	346.53571079082	FALSE	TRUE
P00462	0.183737601885	33	0	31.5739312160963	362.938629803367	FALSE	FALSE
P00463	0.046449965629	1	0	7.98207881627856	339.346777188562	FALSE	TRUE
P00464	0	0	0	0	331.364698357605	FALSE	TRUE
P00465	0.00314249238928	0	0	0.540013788839664	331.904712146512	FALSE	TRUE
P00466	0.0215064322891	3	0	3.69571936736544	335.060417728117	FALSE	TRUE
P00467	0.275066286949	6	0	47.2680819543435	378.632780826673	FALSE	FALSE
P00468	0.00549936168123	1	0	0.945024130467694	332.309722488279	FALSE	TRUE
P00469	1.13807325935	239	0	195.569368713574	526.934075882481	FALSE	FALSE
P00470	0.00795443386036	0	0	1.36690990299954	332.731608261035	FALSE	TRUE
P00471	0.00333889816361	0	0	0.573764650642143	331.938463008323	FALSE	TRUE
P00472	0.0127663753314	0	0	2.19380601715254	333.558504375866	FALSE	TRUE
P00473	0.193459687715	51	0	33.2445988754332	364.609297487651	FALSE	FALSE
P00474	0.0417362270451	21	0	7.1720581330225	338.536756502478	FALSE	TRUE
P00475	0.0259255622115	13	0	4.45511375791692	335.819812120095	FALSE	TRUE
P00476	0.0477266031621	21	0	8.20145941798694	339.566157791088	FALSE	TRUE
P00477	0	4	0	0	331.364698357605	FALSE	TRUE
P00478	0.00117843464598	0	0	0.202505170814874	331.56720352843	FALSE	TRUE
P00479	0.0596091525091	21	0	10.2433865570429	341.608084938821	FALSE	TRUE
P00480	0.011882549347	3	0	2.041927139056	333.406625497622	FALSE	TRUE
P00481	0.0342728076205	6	0	5.88952538451798	337.254223750114	FALSE	TRUE
P00482	0.0472355887263	12	0	8.11708226348504	339.481780636269	FALSE	TRUE
P00483	0.0210154178533	32	0	3.61134221286354	334.976040573473	FALSE	TRUE
P00484	0.018462142787	5	0	3.17258100942959	334.537279369354	FALSE	TRUE
P00485	0.037513502897	85	0	6.44641460426834	337.811112971447	FALSE	TRUE
P00486	0.0157124619464	0	0	2.70006894419832	334.064767303483	FALSE	TRUE
P00487	0.0376117057842	5	0	6.46329003517559	337.827988402405	FALSE	TRUE
P00488	0.0869095551409	85	0	14.9347563475755	346.299454756566	FALSE	TRUE
P00489	0.0409506039478	45	0	7.03705468581602	338.401753054829	FALSE	TRUE
P00490	0.0989885102622	104	0	17.0104343484288	348.375132772695	FALSE	TRUE
P00491	0.0842580771875	72	0	14.4791197132515	345.843818119154	FALSE	TRUE
P00492	0.0163016792694	3	0	2.80132152960748	334.166019889021	FALSE	TRUE
P00493	0.0466463714033	6	0	8.01582967807588	339.380528050484	FALSE	TRUE
P00494	0.0517529215359	1	0	8.89335208494377	340.25805046077	FALSE	TRUE
P00495	0.171953255426	58	0	29.548879508085	360.91357806684	FALSE	FALSE
P00496	0.0322105469901	3	0	5.53514133560312	336.899839700267	FALSE	TRUE
P00497	4.04998526957	953	0	695.959645797715	1027.32445574049	FALSE	FALSE
P00498	1.61612491407	1602	0	277.718966340942	609.083682466995	TRUE	FALSE
P00499	0.0979082785034	17	0	16.8248046085178	348.189503031337	FALSE	TRUE
P00500	0.11362074045	21	0	19.5248735527504	350.88957199818	FALSE	FALSE
P00501	0.132770303447	25	0	22.8155825784621	354.18028105599	FALSE	FALSE
P00502	0.00500834724541	5	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00503	0.0910340764018	107	0	15.6435244454224	347.008222859405	FALSE	TRUE
P00504	10.7371108711	2205	0	1845.09211302266	2176.45759566545	TRUE	FALSE
P00505	0.0382991259943	85	0	6.58141805147482	337.946116419059	FALSE	TRUE
P00506	0.0133555926544	3	0	2.2950586025617	333.65975696138	FALSE	TRUE
P00507	0.0404595895119	4	0	6.95267753129693	338.317375900038	FALSE	TRUE
P00508	0.0137484042031	5	0	2.36256032617353	333.727258685065	FALSE	TRUE
P00509	0.14720612786	276	0	25.2962709209005	356.660969425924	FALSE	FALSE
P00510	23.1722478641	783	0	3981.97730174662	4313.34565296891	FALSE	FALSE
P00511	0.156633605028	11	0	26.9163122874469	358.281010811957	FALSE	FALSE
P00512	0.00746341942453	6	0	1.28253274849248	332.647231106477	FALSE	TRUE
P00513	0.0315231267799	3	0	5.41701331928671	336.781711683652	FALSE	TRUE
P00514	0.00667779632721	12	0	1.14752930128257	332.512227659191	FALSE	TRUE
P00515	0.0311303152313	0	0	5.34951159569207	336.71420995989	FALSE	TRUE
P00516	0	0	0	0	331.364698357605	FALSE	TRUE
P00517	0.62417755082	2	0	107.260238808151	438.624939816184	FALSE	FALSE
P00518	0	0	0	0	331.364698357605	FALSE	TRUE
P00519	0.109496219189	83	0	18.8161054548864	350.180803894055	FALSE	FALSE
P00520	0.0281842286163	3	0	4.84324866864629	336.207947031655	FALSE	TRUE
P00521	0.0657959344005	16	0	11.3065387038219	342.671237090878	FALSE	TRUE
P00522	0.0644210939802	1	0	11.0702826712062	342.434981057044	FALSE	TRUE
P00523	0.501718550525	42	0	86.2165764742634	417.581276544327	FALSE	FALSE
P00524	0.201806933124	120	0	34.6790105020343	366.043709136698	FALSE	FALSE
P00525	0.00844544829618	0	0	1.45128705750488	332.815985415595	FALSE	TRUE
P00526	0.0535205735049	128	0	9.19710984117124	340.561808218263	FALSE	TRUE
P00527	0.0019640577433	0	0	0.33750861802479	331.702206975656	FALSE	TRUE
P00529	0.0809191790239	17	0	13.905355062611	345.270053464762	FALSE	TRUE
P00530	0.026220170873	18	0	4.5057400506215	335.870438412904	FALSE	TRUE
P00531	0.0072670136502	0	0	1.24878188669001	332.613480244654	FALSE	TRUE
P00532	0.0406559952863	9	0	6.98642839311144	338.351126761961	FALSE	TRUE
P00533	0.00579397034273	5	0	0.995650423172272	332.360348781006	FALSE	TRUE
P00535	0.246489246784	1621	0	42.3573315620854	373.722030333019	TRUE	FALSE
P00536	0	0	0	0	331.364698357605	FALSE	TRUE
P00537	0.00216046351763	5	0	0.371259479827269	331.735957837464	FALSE	TRUE
P00538	0.0132573897673	5	0	2.27818317167163	333.642881530472	FALSE	TRUE
P00539	0.202199744672	11	0	34.7465122255258	366.111210861269	FALSE	FALSE
P00540	0.00127663753314	1	0	0.219380601715254	331.584078959332	FALSE	TRUE
P00541	0.00942747716783	0	0	1.62004136651727	332.984739724727	FALSE	TRUE
P00542	0	0	0	0	331.364698357605	FALSE	TRUE
P00543	0	0	0	0	331.364698357605	FALSE	TRUE
P00544	0.00913286850633	0	0	1.5694150738127	332.934113431985	FALSE	TRUE
P00545	0.0167926937052	0	0	2.88569868410938	334.250397043633	FALSE	TRUE
P00546	0.00216046351763	3	0	0.371259479827269	331.735957837464	FALSE	TRUE
P00547	0.00520475301974	14	0	0.894397837764835	332.259096195554	FALSE	TRUE
P00548	0.00216046351763	0	0	0.371259479827269	331.735957837464	FALSE	TRUE
P00549	0.0249435333399	0	0	4.28635944891312	335.651057810751	FALSE	TRUE
P00550	0.00628498477855	0	0	1.08002757767761	332.444725935552	FALSE	TRUE
P00551	0.0371206913483	260	0	6.37891288065651	337.743611247636	FALSE	TRUE
P00552	0.000785623097319	4	0	0.135003447209744	331.499701804819	FALSE	TRUE
P00553	0.0218010409506	7	0	3.74634566007002	335.111044020909	FALSE	TRUE
P00554	0.0133555926544	4	0	2.2950586025617	333.65975696138	FALSE	TRUE
P00555	0.011293332024	0	0	1.94067455364684	333.30537291212	FALSE	TRUE
P00556	0.0670725719336	0	0	11.5259193055303	342.89061769374	FALSE	TRUE
P00557	0.00982028871649	37	0	1.68754309012223	333.052241448383	FALSE	TRUE
P00558	0.0968280467446	4	0	16.6391748686067	348.003873289994	FALSE	TRUE
P00559	0.0259255622115	3	0	4.45511375791692	335.819812120095	FALSE	TRUE
P00560	0.0287734459393	1	0	4.94450125405544	336.309199617293	FALSE	TRUE
P00561	0.00039281154866	4	0	0.067501723604958	331.432200081211	FALSE	TRUE
P00562	0.0418344299322	12	0	7.18893356391257	338.553631933424	FALSE	TRUE
P00563	0.036924285574	3	0	6.34516201885918	337.70986038574	FALSE	TRUE
P00564	0.071491701856	285	0	12.2853136960817	343.650012088457	FALSE	TRUE
P00565	0.010704114701	0	0	1.83942196823768	333.204120326622	FALSE	TRUE
P00566	0.0655995286261	58	0	11.2727878420074	342.637486228888	FALSE	TRUE
P00567	0.0100166944908	0	0	1.72129395192127	333.085992310209	FALSE	TRUE
P00568	0.037513502897	44	0	6.44641460426834	337.811112971447	FALSE	TRUE
P00569	0.103407640185	0	0	17.769828739049	349.1345271694	FALSE	FALSE
P00570	0.00775802808603	0	0	1.33315904119706	332.697857399212	FALSE	TRUE
P00571	0.00579397034273	0	0	0.995650423172272	332.360348781006	FALSE	TRUE
P00572	0.431896297751	142	0	74.2181451035362	405.582844730133	FALSE	FALSE
P00573	0.0378081115585	0	0	6.49704089697292	337.861739264303	FALSE	TRUE
P00574	0	1	0	0	331.364698357605	FALSE	TRUE
P00575	0.58401256997	58	0	100.358187569628	431.722888247532	FALSE	FALSE
P00576	0.119120102131	26	0	20.4698976831786	351.834596137315	FALSE	FALSE
P00577	0.0449769223215	18	0	7.72894735275567	339.093645724123	FALSE	TRUE
P00578	0.05715408033	18	0	9.82150078451624	341.186199164344	FALSE	TRUE
P00579	0	1	0	0	331.364698357605	FALSE	TRUE
P00580	0.0123735637828	71	0	2.1263042935579	333.491002652205	FALSE	TRUE
P00581	0.0105077089266	4	0	1.80567110642318	333.170369464779	FALSE	TRUE
P00582	0.00402631837376	16	0	0.691892666949961	332.056591024665	FALSE	TRUE
P00583	0.0181675341255	3	0	3.12195471672501	334.486653076576	FALSE	TRUE
P00584	0.00255327506629	3	0	0.438761203432227	331.803459561082	FALSE	TRUE
P00585	0.00225866640479	5	0	0.38813491072765	331.752833268368	FALSE	TRUE
P00586	0.0122753608956	3	0	2.10942886265064	333.474127221281	FALSE	TRUE
P00587	0.0125699695571	10	0	2.16005515535522	333.524753514035	FALSE	TRUE
P00588	0.00608857900422	5	0	1.04627671587513	332.410975073733	FALSE	TRUE
P00589	0.00412452126093	3	0	0.708768097852059	332.073466455573	FALSE	TRUE
P00590	0.00883825984484	0	0	1.51878878110984	332.883487139246	FALSE	TRUE
P00591	0.0342728076205	4	0	5.88952538451798	337.254223750114	FALSE	TRUE
P00592	0.0236668958067	32	0	4.06697884718755	335.431677208603	FALSE	TRUE
P00593	0.000883825984484	3	0	0.151878878110984	331.516577235722	FALSE	TRUE
P00594	0	0	0	0	331.364698357605	FALSE	TRUE
P00595	0.123441029166	7	0	21.2124166427885	352.577115104055	FALSE	FALSE
P00596	0.00019640577433	0	0	0.033750861802479	331.398449219408	FALSE	TRUE
P00597	0.00412452126093	6	0	0.708768097852059	332.073466455573	FALSE	TRUE
P00598	0.0143376215261	1	0	2.46381291158269	333.828511270586	FALSE	TRUE
P00599	0.0969262496317	12	0	16.6560502994968	348.020748721014	FALSE	TRUE
P00600	0.00324069527644	3	0	0.556889219740045	331.921587577417	FALSE	TRUE
P00601	0.0315231267799	100	0	5.41701331928671	336.781711683652	FALSE	TRUE
P00602	0.00677599921438	5	0	1.16440473218467	332.529103090102	FALSE	TRUE
P00603	0.0501816753413	14	0	8.62334519053081	339.988043565267	FALSE	TRUE
P00604	0.0523421388589	5	0	8.99460467035293	340.359303046596	FALSE	TRUE
P00605	0.437984876755	223	0	75.2644218193736	406.629121482001	FALSE	FALSE
P00606	0.11951291368	154	0	20.537399406842	351.902097861617	FALSE	FALSE
P00607	0.0191495629972	0	0	3.290709025746	334.655407385846	FALSE	TRUE
P00608	0.0269075910832	3	0	4.62386806693791	335.988566429469	FALSE	TRUE
P00609	0.0218010409506	7	0	3.74634566007002	335.111044020909	FALSE	TRUE
P00610	0.00461553569675	1	0	0.793145252357398	332.157843610108	FALSE	TRUE
P00611	0.00854365118334	0	0	1.46816248840526	332.832860846507	FALSE	TRUE
P00612	0.00147304330747	0	0	0.253131463517733	331.617829821138	FALSE	TRUE
P00613	0.010114897378	2	0	1.73816938282853	333.10286774113	FALSE	TRUE
P00614	0.0241579102426	14	0	4.15135600170664	335.516054363282	FALSE	TRUE
P00615	0.000982028871649	3	0	0.168754309012223	331.533452666624	FALSE	TRUE
P00616	0.00746341942453	2	0	1.28253274849248	332.647231106477	FALSE	TRUE
P00617	0.00903466561917	1	0	1.55253964291232	332.917238001073	FALSE	TRUE
P00618	0.0361386624767	0	0	6.2101585716527	337.574856938143	FALSE	TRUE
P00619	0.000785623097319	2	0	0.135003447209744	331.499701804819	FALSE	TRUE
P00620	0.00913286850633	0	0	1.5694150738127	332.934113431985	FALSE	TRUE
P00621	0.0198369832073	41	0	3.40883704204523	334.773535402327	FALSE	TRUE
P00622	0	0	0	0	331.364698357605	FALSE	TRUE
P00623	0.0053029559069	0	0	0.911273268665215	332.275971626462	FALSE	TRUE
P00624	0.00589217322989	0	0	1.01252585407265	332.377224211914	FALSE	TRUE
P00625	0.0110969262496	0	0	1.90692369183233	333.271622050275	FALSE	TRUE
P00626	0.0830796425415	3	0	14.2766145424332	345.641312946994	FALSE	TRUE
P00627	0.693705194933	1040	0	119.20804388626	450.572745517645	TRUE	FALSE
P00628	0.160758126289	219	0	27.625080385311	358.989778918727	FALSE	FALSE
P00629	0.0133555926544	0	0	2.2950586025617	333.65975696138	FALSE	TRUE
P00630	0.0199351860945	1	0	3.42571247295248	334.790410833261	FALSE	TRUE
P00631	0.0139448099774	7	0	2.39631118797086	333.761009546899	FALSE	TRUE
P00632	0.0767946577629	72	0	13.196586964747	344.561285362472	FALSE	TRUE
P00633	0.00648139055288	0	0	1.11377843948009	332.478476797371	FALSE	TRUE
P00634	0.00500834724541	0	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00635	0.121673377197	93	0	20.908658886561	352.27335734488	FALSE	FALSE
P00636	0.0192477658843	29	0	3.30758445663607	334.672282816762	FALSE	TRUE
P00637	0.04468231366	7	0	7.67832106005109	339.043019431239	FALSE	TRUE
P00638	0.132082883237	189	0	22.69745456218	354.062153038469	FALSE	FALSE
P00639	0.140528331533	180	0	24.148741619654	355.513440111606	FALSE	FALSE
P00640	0.0301482863596	8	0	5.18075728667108	336.54545565046	FALSE	TRUE
P00641	0.017872925464	5	0	3.07132842402044	334.436026783799	FALSE	TRUE
P00642	0.020819012079	0	0	3.57759135106621	334.94228971162	FALSE	TRUE
P00643	0.0173819110282	6	0	2.98695126951853	334.351649629179	FALSE	TRUE
P00644	0.00500834724541	3	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00645	0.0834724540902	24	0	14.344116266045	345.708814671051	FALSE	TRUE
P00646	0.00707060787587	0	0	1.21503102488753	332.579729382833	FALSE	TRUE
P00647	0.0137484042031	3	0	2.36256032617353	333.727258685065	FALSE	TRUE
P00648	0.0218992438378	18	0	3.76322109097727	335.127919451845	FALSE	TRUE
P00649	0.0295590690366	0	0	5.07950470126192	336.444203064811	FALSE	TRUE
P00650	0.0943729745655	28	0	16.21728909608	347.581987514274	FALSE	TRUE
P00651	0.0663851517235	12	0	11.407791289231	342.772489676817	FALSE	TRUE
P00652	0.2272414809	96	0	39.0497471055009	370.414445814403	FALSE	FALSE
P00653	0.0145340273004	3	0	2.49756377338001	333.862262132422	FALSE	TRUE
P00654	0.00274968084062	1	0	0.472512065234706	331.837210422891	FALSE	TRUE
P00655	0.0039281154866	0	0	0.675017236049581	332.03971559376	FALSE	TRUE
P00656	0.0214082294019	43	0	3.67884393645818	335.043542297181	FALSE	TRUE
P00657	0.0450751252087	2	0	7.74582278366292	339.11052115509	FALSE	TRUE
P00658	0.00697240498871	0	0	1.19815559398715	332.562853951923	FALSE	TRUE
P00659	0.00333889816361	2	0	0.573764650642143	331.938463008323	FALSE	TRUE
P00660	0.00353530393794	7	0	0.607515512444622	331.972213870135	FALSE	TRUE
P00661	0.00471373858391	5	0	0.810020683257778	332.174719041014	FALSE	TRUE
P00662	0.0119807522341	3	0	2.05880256994607	333.423500928528	FALSE	TRUE
P00663	0.00117843464598	1	0	0.202505170814874	331.56720352843	FALSE	TRUE
P00664	0.00225866640479	5	0	0.38813491072765	331.752833268368	FALSE	TRUE
P00665	0.0182657370127	3	0	3.13883014763227	334.503528507507	FALSE	TRUE
P00666	0.0075616223117	34	0	1.29940817939458	332.664106537389	FALSE	TRUE
P00667	0.0128645782186	10	0	2.2106814480598	333.575379806791	FALSE	TRUE
P00668	0.0217028380634	0	0	3.72947022916276	335.094168589972	FALSE	TRUE
P00669	0.00608857900422	3	0	1.04627671587513	332.410975073733	FALSE	TRUE
P00670	0.00117843464598	2	0	0.202505170814874	331.56720352843	FALSE	TRUE
P00671	0.00687420210154	3	0	1.18128016308505	332.545978521012	FALSE	TRUE
P00672	0.0760090346656	72	0	13.0615835175405	344.426281914449	FALSE	TRUE
P00673	0.00648139055288	2	0	1.11377843948009	332.478476797371	FALSE	TRUE
P00674	9.06098399293	178	0	1557.06225839381	1888.42751528592	FALSE	FALSE
P00675	0.0236668958067	73	0	4.06697884718755	335.431677208603	FALSE	TRUE
P00676	0.00932927428066	3	0	1.60316593561518	332.967864293812	FALSE	TRUE
P00677	0.00157124619464	0	0	0.270006894419832	331.634705252042	FALSE	TRUE
P00678	0.112540508691	4	0	19.339243812805	350.703942256573	FALSE	FALSE
P00679	0.221938524993	3	0	38.1384738368185	369.503172529516	FALSE	FALSE
P00680	0.0207208091918	4	0	3.56071592015896	334.925414280685	FALSE	TRUE
P00681	0.0282824315035	3	0	4.86012409955354	336.2248224626	FALSE	TRUE
P00682	0.00343710105077	1	0	0.590640081542524	331.955338439228	FALSE	TRUE
P00683	0.0217028380634	203	0	3.72947022916276	335.094168589972	FALSE	TRUE
P00684	0.047039182952	3	0	8.08333140168771	339.448029774346	FALSE	TRUE
P00685	0.0239615044682	8	0	4.11760513989213	335.482303501403	FALSE	TRUE
P00686	0.0245507217912	5	0	4.21885772530129	335.583556087007	FALSE	TRUE
P00687	0.0215064322891	7	0	3.69571936736544	335.060417728117	FALSE	TRUE
P00688	0.0374153000098	3	0	6.42953917336108	337.79423754049	FALSE	TRUE
P00689	0.0249435333399	3	0	4.28635944891312	335.651057810751	FALSE	TRUE
P00690	0.0329961700874	6	0	5.6701447828096	337.034843147822	FALSE	TRUE
P00691	0.0676617892566	4	0	11.6271718909394	342.991870279689	FALSE	TRUE
P00692	0.0448787194344	5	0	7.7120719218656	339.076770293173	FALSE	TRUE
P00693	0.00402631837376	1	0	0.691892666949961	332.056591024665	FALSE	TRUE
P00694	0.0313267210056	3	0	5.38326245748939	336.747960821771	FALSE	TRUE
P00695	0.0154178532849	3	0	2.64944265149374	334.014141010716	FALSE	TRUE
P00696	0.0995777275852	213	0	17.111686933838	348.4763853589	FALSE	TRUE
P00697	0.0174801139153	2	0	3.0038267004086	334.368525060092	FALSE	TRUE
P00698	0.0430128645782	1	0	7.39143873473088	338.756137104922	FALSE	TRUE
P00699	0.00687420210154	5	0	1.18128016308505	332.545978521012	FALSE	TRUE
P00700	0.0016694490818	0	0	0.286882325320213	331.651580682944	FALSE	TRUE
P00701	0.000785623097319	0	0	0.135003447209744	331.499701804819	FALSE	TRUE
P00702	0.0329961700874	31	0	5.6701447828096	337.034843147822	FALSE	TRUE
P00703	0.0019640577433	2	0	0.33750861802479	331.702206975656	FALSE	TRUE
P00704	0.044093096337	21	0	7.57706847464193	338.941766845473	FALSE	TRUE
P00705	0.0548954139252	5	0	9.43336587378687	340.798064251893	FALSE	TRUE
P00706	0.0136502013159	3	0	2.34568489526628	333.710383254139	FALSE	TRUE
P00707	0.10046155357	4	0	17.2635658120032	348.628264238268	FALSE	FALSE
P00708	0.00186585485613	5	0	0.320633187122692	331.685331544752	FALSE	TRUE
P00709	0.13473436119	58	0	23.1530911964353	354.517789677537	FALSE	FALSE
P00710	0.0198369832073	8	0	3.40883704204523	334.773535402327	FALSE	TRUE
P00711	0.0148286359619	2	0	2.54819006608459	333.912888425186	FALSE	TRUE
P00712	0.0347638220564	25	0	5.97390253903707	337.338600904864	FALSE	TRUE
P00713	0.00687420210154	3	0	1.18128016308505	332.545978521012	FALSE	TRUE
P00714	0.0039281154866	3	0	0.675017236049581	332.03971559376	FALSE	TRUE
P00715	0.0364332711382	3	0	6.26078486435728	337.625483230993	FALSE	TRUE
P00716	0.0543061966022	7	0	9.33211328837772	340.696811666046	FALSE	TRUE
P00717	0	1	0	0	331.364698357605	FALSE	TRUE
P00718	0.0139448099774	8	0	2.39631118797086	333.761009546899	FALSE	TRUE
P00719	0.0072670136502	6	0	1.24878188669001	332.613480244654	FALSE	TRUE
P00720	0.0185603456742	9	0	3.18945644033685	334.554154800286	FALSE	TRUE
P00721	0.0346656191692	1	0	5.95702710812982	337.32172547391	FALSE	TRUE
P00722	0.008936462732	0	0	1.53566421201022	332.900362570159	FALSE	TRUE
P00723	0.0124717666699	0	0	2.14317972444797	333.507878083111	FALSE	TRUE
P00724	0.00942747716783	16	0	1.62004136651727	332.984739724727	FALSE	TRUE
P00725	0.0103113031523	2	0	1.77192024462585	333.136618602954	FALSE	TRUE
P00726	0.017872925464	5	0	3.07132842402044	334.436026783799	FALSE	TRUE
P00727	0.0053029559069	3	0	0.911273268665215	332.275971626462	FALSE	TRUE
P00728	0.0728665422763	9	0	12.5215697286974	343.886268122423	FALSE	TRUE
P00729	0.00176765196897	0	0	0.303757756222311	331.668456113849	FALSE	TRUE
P00730	0.011293332024	26	0	1.94067455364684	333.30537291212	FALSE	TRUE
P00731	0.0036335068251	1	0	0.624390943345003	331.98908930104	FALSE	TRUE
P00732	0.00284788372778	3	0	0.489387496135087	331.854085853795	FALSE	TRUE
P00733	0.0119807522341	3	0	2.05880256994607	333.423500928528	FALSE	TRUE
P00734	0.000294608661495	3	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00735	0.0162034763822	17	0	2.78444609870022	334.149144458092	FALSE	TRUE
P00736	0.00540115879407	1	0	0.928148699567314	332.292847057371	FALSE	TRUE
